log_name,drift_or_noise_id,drift_attribute,drift_sub_attribute,value
log_7_1692952178.xes.gz,drift_2,change_info_3,process_tree_after,"+( +( 'a', 'd' ), ->( ->( *tau*, 'e' ), *tau* ), 'Random activity 1' )"
log_7_1692952178.xes.gz,drift_2,change_info_3,activities_deleted,[c]
log_7_1692952178.xes.gz,drift_2,change_info_3,activities_added,[]
log_7_1692952178.xes.gz,drift_2,change_info_3,activities_moved,[]
log_7_1692952178.xes.gz,drift_2,change_info_3,change_start,2032-02-28 17:15:38.371342
log_7_1692952178.xes.gz,drift_2,change_info_3,change_end,2033-04-20 04:09:00.145624
log_7_1692952178.xes.gz,drift_3,log_id,1,log_7_1692952178.xes.gz
log_7_1692952178.xes.gz,drift_3,drift_id,1,3
log_7_1692952178.xes.gz,drift_3,process_perspective,1,control-flow
log_7_1692952178.xes.gz,drift_3,process_complexity,1,simple
log_7_1692952178.xes.gz,drift_3,drift_type,1,incremental
log_7_1692952178.xes.gz,drift_3,process_trees_1,0,"+( +( 'a', 'd' ), ->( ->( 'b', 'e' ), 'c' ) )"
log_7_1692952178.xes.gz,drift_3,process_trees_2,1,"+( +( 'a', 'd', 'Random activity 1' ), ->( ->( 'b', 'e' ), 'c' ) )"
log_7_1692952178.xes.gz,drift_3,process_trees_3,2,"+( +( 'a', 'd', 'Random activity 1', 'Random activity 2' ), ->( ->( 'b', 'e' ), 'c' ) )"
log_7_1692952178.xes.gz,drift_3,process_trees_4,3,"+( +( 'a', 'd', 'Random activity 1', 'Random activity 2' ), ->( ->( 'b', 'e' ), *tau* ) )"
log_7_1692952178.xes.gz,drift_3,change_info_1,change_type,gradual
log_7_1692952178.xes.gz,drift_3,change_info_1,change_trace_index,"[11681, 12486]"
log_7_1692952178.xes.gz,drift_3,change_info_1,process_tree_before,"+( +( 'a', 'd' ), ->( ->( 'b', 'e' ), 'c' ) )"
log_7_1692952178.xes.gz,drift_3,change_info_1,process_tree_after,"+( +( 'a', 'd', 'Random activity 1' ), ->( ->( 'b', 'e' ), 'c' ) )"
log_7_1692952178.xes.gz,drift_3,change_info_1,activities_deleted,[]
log_7_1692952178.xes.gz,drift_3,change_info_1,activities_added,[Random activity 1]
log_7_1692952178.xes.gz,drift_3,change_info_1,activities_moved,[]
log_7_1692952178.xes.gz,drift_3,change_info_1,change_start,2034-11-01 17:43:28.970553
log_7_1692952178.xes.gz,drift_3,change_info_1,change_end,2035-11-01 17:56:10.722395
log_7_1692952178.xes.gz,drift_3,change_info_2,change_type,gradual
log_7_1692952178.xes.gz,drift_3,change_info_2,change_trace_index,"[13960, 14957]"
log_7_1692952178.xes.gz,drift_3,change_info_2,process_tree_before,"+( +( 'a', 'd', 'Random activity 1' ), ->( ->( 'b', 'e' ), 'c' ) )"
log_7_1692952178.xes.gz,drift_3,change_info_2,process_tree_after,"+( +( 'a', 'd', 'Random activity 1', 'Random activity 2' ), ->( ->( 'b', 'e' ), 'c' ) )"
log_7_1692952178.xes.gz,drift_3,change_info_2,activities_deleted,[]
log_7_1692952178.xes.gz,drift_3,change_info_2,activities_added,[Random activity 2]
log_7_1692952178.xes.gz,drift_3,change_info_2,activities_moved,[]
log_7_1692952178.xes.gz,drift_3,change_info_2,change_start,2037-09-02 15:08:37.055655
log_7_1692952178.xes.gz,drift_3,change_info_2,change_end,2038-12-31 00:35:36.107523
log_7_1692952178.xes.gz,drift_3,change_info_3,change_type,gradual
log_7_1692952178.xes.gz,drift_3,change_info_3,change_trace_index,"[16422, 17190]"
log_7_1692952178.xes.gz,drift_3,change_info_3,process_tree_before,"+( +( 'a', 'd', 'Random activity 1', 'Random activity 2' ), ->( ->( 'b', 'e' ), 'c' ) )"
log_7_1692952178.xes.gz,drift_3,change_info_3,process_tree_after,"+( +( 'a', 'd', 'Random activity 1', 'Random activity 2' ), ->( ->( 'b', 'e' ), *tau* ) )"
log_7_1692952178.xes.gz,drift_3,change_info_3,activities_deleted,[c]
log_7_1692952178.xes.gz,drift_3,change_info_3,activities_added,[]
log_7_1692952178.xes.gz,drift_3,change_info_3,activities_moved,[]
log_7_1692952178.xes.gz,drift_3,change_info_3,change_start,2040-11-10 20:41:58.214155
log_7_1692952178.xes.gz,drift_3,change_info_3,change_end,2041-10-25 20:42:49.114768
log_8_1692952184.xes.gz,drift_1,log_id,1,log_8_1692952184.xes.gz
log_8_1692952184.xes.gz,drift_1,drift_id,1,1
log_8_1692952184.xes.gz,drift_1,process_perspective,1,control-flow
log_8_1692952184.xes.gz,drift_1,process_complexity,1,middle
log_8_1692952184.xes.gz,drift_1,drift_type,1,incremental
log_8_1692952184.xes.gz,drift_1,process_trees_1,0,"->( ->( *( 'a', ->( *( +( 'c', 'l' ), ->( 'f', 'k' ) ), +( 'g', 'h' ) ) ), ->( 'd', 'e' ) ), ->( *( 'b', 'i' ), 'j' ) )"
log_8_1692952184.xes.gz,drift_1,process_trees_2,1,"->( ->( *( 'a', ->( *( +( 'c', 'l' ), ->( 'f', 'k', 'Random activity 1' ) ), +( 'g', 'h' ) ) ), ->( 'd', 'e' ) ), ->( *( 'b', 'i' ), 'j' ) )"
log_8_1692952184.xes.gz,drift_1,process_trees_3,2,"->( ->( *( 'a', ->( *( +( 'c', 'l' ), ->( 'f', 'k', 'Random activity 1' ) ), +( 'g', 'h' ) ) ), ->( 'd', 'e' ) ), ->( *( 'b', 'i' ), *tau* ) )"
log_8_1692952184.xes.gz,drift_1,process_trees_4,3,"->( ->( *( 'a', ->( *( +( 'c', 'l' ), ->( 'f', 'k', *tau* ) ), +( 'g', 'h' ) ) ), ->( 'd', 'e' ) ), ->( *( 'b', 'i' ), *tau* ) )"
log_8_1692952184.xes.gz,drift_1,change_info_1,change_type,sudden
log_8_1692952184.xes.gz,drift_1,change_info_1,change_trace_index,[1318]
log_8_1692952184.xes.gz,drift_1,change_info_1,process_tree_before,"->( ->( *( 'a', ->( *( +( 'c', 'l' ), ->( 'f', 'k' ) ), +( 'g', 'h' ) ) ), ->( 'd', 'e' ) ), ->( *( 'b', 'i' ), 'j' ) )"
log_8_1692952184.xes.gz,drift_1,change_info_1,process_tree_after,"->( ->( *( 'a', ->( *( +( 'c', 'l' ), ->( 'f', 'k', 'Random activity 1' ) ), +( 'g', 'h' ) ) ), ->( 'd', 'e' ) ), ->( *( 'b', 'i' ), 'j' ) )"
log_8_1692952184.xes.gz,drift_1,change_info_1,activities_deleted,[]
log_8_1692952184.xes.gz,drift_1,change_info_1,activities_added,[Random activity 1]
log_8_1692952184.xes.gz,drift_1,change_info_1,activities_moved,[]
log_8_1692952184.xes.gz,drift_1,change_info_1,change_start,2021-09-20 01:36:15.394069
log_8_1692952184.xes.gz,drift_1,change_info_1,change_end,2021-09-20 01:36:15.394069
log_8_1692952184.xes.gz,drift_1,change_info_2,change_type,gradual
log_8_1692952184.xes.gz,drift_1,change_info_2,change_trace_index,"[2605, 3295]"
log_8_1692952184.xes.gz,drift_1,change_info_2,process_tree_before,"->( ->( *( 'a', ->( *( +( 'c', 'l' ), ->( 'f', 'k', 'Random activity 1' ) ), +( 'g', 'h' ) ) ), ->( 'd', 'e' ) ), ->( *( 'b', 'i' ), 'j' ) )"
log_8_1692952184.xes.gz,drift_1,change_info_2,process_tree_after,"->( ->( *( 'a', ->( *( +( 'c', 'l' ), ->( 'f', 'k', 'Random activity 1' ) ), +( 'g', 'h' ) ) ), ->( 'd', 'e' ) ), ->( *( 'b', 'i' ), *tau* ) )"
log_8_1692952184.xes.gz,drift_1,change_info_2,activities_deleted,[j]
log_8_1692952184.xes.gz,drift_1,change_info_2,activities_added,[]
log_8_1692952184.xes.gz,drift_1,change_info_2,activities_moved,[]
log_8_1692952184.xes.gz,drift_1,change_info_2,change_start,2023-04-21 00:16:40.249195
log_8_1692952184.xes.gz,drift_1,change_info_2,change_end,2024-03-16 11:40:21.276857
log_8_1692952184.xes.gz,drift_1,change_info_3,change_type,sudden
log_8_1692952184.xes.gz,drift_1,change_info_3,change_trace_index,[4538]
log_8_1692952184.xes.gz,drift_1,change_info_3,process_tree_before,"->( ->( *( 'a', ->( *( +( 'c', 'l' ), ->( 'f', 'k', 'Random activity 1' ) ), +( 'g', 'h' ) ) ), ->( 'd', 'e' ) ), ->( *( 'b', 'i' ), *tau* ) )"
log_8_1692952184.xes.gz,drift_1,change_info_3,process_tree_after,"->( ->( *( 'a', ->( *( +( 'c', 'l' ), ->( 'f', 'k', *tau* ) ), +( 'g', 'h' ) ) ), ->( 'd', 'e' ) ), ->( *( 'b', 'i' ), *tau* ) )"
log_8_1692952184.xes.gz,drift_1,change_info_3,activities_deleted,[Random activity 1]
log_8_1692952184.xes.gz,drift_1,change_info_3,activities_added,[]
log_8_1692952184.xes.gz,drift_1,change_info_3,activities_moved,[]
log_8_1692952184.xes.gz,drift_1,change_info_3,change_start,2025-10-18 23:41:38.026990
log_8_1692952184.xes.gz,drift_1,change_info_3,change_end,2025-10-18 23:41:38.026990
log_9_1692952188.xes.gz,drift_1,log_id,1,log_9_1692952188.xes.gz
log_9_1692952188.xes.gz,drift_1,drift_id,1,1
log_9_1692952188.xes.gz,drift_1,process_perspective,1,control-flow
log_9_1692952188.xes.gz,drift_1,process_complexity,1,middle
log_9_1692952188.xes.gz,drift_1,drift_type,1,incremental
log_9_1692952188.xes.gz,drift_1,process_trees_1,0,"+( X( 'a', +( 'c', ->( 'j', 'l' ) ) ), X( X( X( 'b', 'k' ), 'e' ), ->( *( 'd', ->( *( 'f', 'h' ), 'i' ) ), 'g' ) ) )"
log_9_1692952188.xes.gz,drift_1,process_trees_2,1,"+( X( 'a', +( 'c', ->( 'j', 'l' ) ) ), X( X( X( 'b', 'k' ), 'e' ), ->( *( 'd', ->( *( 'f', 'h' ), 'i' ) ), 'g' ), 'Random activity 1' ) )"
log_9_1692952188.xes.gz,drift_1,process_trees_3,2,"+( X( 'a', +( 'c', ->( 'j', 'l' ) ) ), X( X( X( 'b', 'k' ), *tau* ), ->( *( 'd', ->( *( 'f', 'h' ), 'i' ) ), 'g' ), 'Random activity 1' ) )"
log_9_1692952188.xes.gz,drift_1,process_trees_4,3,"+( X( 'a', +( 'c', ->( *tau*, 'l' ) ) ), X( X( X( 'b', 'k' ), *tau* ), ->( *( 'd', ->( *( 'f', 'h' ), 'i' ) ), 'g' ), 'Random activity 1' ) )"
log_9_1692952188.xes.gz,drift_1,change_info_1,change_type,sudden
log_9_1692952188.xes.gz,drift_1,change_info_1,change_trace_index,[1136]
log_9_1692952188.xes.gz,drift_1,change_info_1,process_tree_before,"+( X( 'a', +( 'c', ->( 'j', 'l' ) ) ), X( X( X( 'b', 'k' ), 'e' ), ->( *( 'd', ->( *( 'f', 'h' ), 'i' ) ), 'g' ) ) )"
log_9_1692952188.xes.gz,drift_1,change_info_1,process_tree_after,"+( X( 'a', +( 'c', ->( 'j', 'l' ) ) ), X( X( X( 'b', 'k' ), 'e' ), ->( *( 'd', ->( *( 'f', 'h' ), 'i' ) ), 'g' ), 'Random activity 1' ) )"
log_9_1692952188.xes.gz,drift_1,change_info_1,activities_deleted,[]
log_9_1692952188.xes.gz,drift_1,change_info_1,activities_added,[Random activity 1]
log_9_1692952188.xes.gz,drift_1,change_info_1,activities_moved,[]
log_9_1692952188.xes.gz,drift_1,change_info_1,change_start,2021-06-02 18:51:55.367743
log_9_1692952188.xes.gz,drift_1,change_info_1,change_end,2021-06-02 18:51:55.367743
log_9_1692952188.xes.gz,drift_1,change_info_2,change_type,gradual
log_9_1692952188.xes.gz,drift_1,change_info_2,change_trace_index,"[2234, 3136]"
log_9_1692952188.xes.gz,drift_1,change_info_2,process_tree_before,"+( X( 'a', +( 'c', ->( 'j', 'l' ) ) ), X( X( X( 'b', 'k' ), 'e' ), ->( *( 'd', ->( *( 'f', 'h' ), 'i' ) ), 'g' ), 'Random activity 1' ) )"
log_9_1692952188.xes.gz,drift_1,change_info_2,process_tree_after,"+( X( 'a', +( 'c', ->( 'j', 'l' ) ) ), X( X( X( 'b', 'k' ), *tau* ), ->( *( 'd', ->( *( 'f', 'h' ), 'i' ) ), 'g' ), 'Random activity 1' ) )"
log_9_1692952188.xes.gz,drift_1,change_info_2,activities_deleted,[e]
log_9_1692952188.xes.gz,drift_1,change_info_2,activities_added,[]
log_9_1692952188.xes.gz,drift_1,change_info_2,activities_moved,[]
log_9_1692952188.xes.gz,drift_1,change_info_2,change_start,2022-10-30 11:36:20.281815
log_9_1692952188.xes.gz,drift_1,change_info_2,change_end,2023-12-28 15:25:02.205749
log_9_1692952188.xes.gz,drift_1,change_info_3,change_type,gradual
log_9_1692952188.xes.gz,drift_1,change_info_3,change_trace_index,"[4299, 4974]"
log_9_1692952188.xes.gz,drift_1,change_info_3,process_tree_before,"+( X( 'a', +( 'c', ->( 'j', 'l' ) ) ), X( X( X( 'b', 'k' ), *tau* ), ->( *( 'd', ->( *( 'f', 'h' ), 'i' ) ), 'g' ), 'Random activity 1' ) )"
log_9_1692952188.xes.gz,drift_1,change_info_3,process_tree_after,"+( X( 'a', +( 'c', ->( *tau*, 'l' ) ) ), X( X( X( 'b', 'k' ), *tau* ), ->( *( 'd', ->( *( 'f', 'h' ), 'i' ) ), 'g' ), 'Random activity 1' ) )"
log_9_1692952188.xes.gz,drift_1,change_info_3,activities_deleted,[j]
log_9_1692952188.xes.gz,drift_1,change_info_3,activities_added,[]
log_9_1692952188.xes.gz,drift_1,change_info_3,activities_moved,[]
log_9_1692952188.xes.gz,drift_1,change_info_3,change_start,2025-06-25 11:42:40.847076
log_9_1692952188.xes.gz,drift_1,change_info_3,change_end,2026-05-08 05:54:43.788863
log_10_1692952190.xes.gz,drift_1,log_id,1,log_10_1692952190.xes.gz
log_10_1692952190.xes.gz,drift_1,drift_id,1,1
log_10_1692952190.xes.gz,drift_1,process_perspective,1,control-flow
log_10_1692952190.xes.gz,drift_1,process_complexity,1,complex
log_10_1692952190.xes.gz,drift_1,drift_type,1,recurring
log_10_1692952190.xes.gz,drift_1,process_trees_1,0,"+( 'a', ->( *( 'b', ->( *( ->( 'c', 'q' ), 'e' ), X( 'f', 'j' ) ) ), X( ->( *( 'd', 'm' ), 'n' ), ->( *( 'g', ->( 'h', 'p' ) ), ->( *( X( 'i', 'o' ), 'k' ), 'l' ) ) ) ) )"
log_10_1692952190.xes.gz,drift_1,process_trees_2,1,"+( 'a', ->( *( 'b', ->( *( ->( 'c', 'q' ), 'e' ), X( 'f', 'n' ) ) ), X( ->( *( 'd', 'm' ), 'j' ), ->( *( 'Random activity 1', ->( 'h', 'p' ) ), ->( *( X( 'i', 'o' ), 'k' ), 'l' ) ) ) ) )"
log_10_1692952190.xes.gz,drift_1,process_trees_3,2,"+( 'a', ->( *( 'b', ->( *( ->( 'c', 'q' ), 'e' ), X( 'f', 'j' ) ) ), X( ->( *( 'd', 'm' ), 'n' ), ->( *( 'g', ->( 'h', 'p' ) ), ->( *( X( 'i', 'o' ), 'k' ), 'l' ) ) ) ) )"
log_10_1692952190.xes.gz,drift_1,process_trees_4,3,"+( 'a', ->( *( 'b', ->( *( ->( 'c', 'q' ), 'e' ), X( 'f', 'n' ) ) ), X( ->( *( 'd', 'm' ), 'j' ), ->( *( 'Random activity 1', ->( 'h', 'p' ) ), ->( *( X( 'i', 'o' ), 'k' ), 'l' ) ) ) ) )"
log_10_1692952190.xes.gz,drift_1,change_info_1,change_type,gradual
log_10_1692952190.xes.gz,drift_1,change_info_1,change_trace_index,"[1029, 1562]"
log_10_1692952190.xes.gz,drift_1,change_info_1,process_tree_before,"+( 'a', ->( *( 'b', ->( *( ->( 'c', 'q' ), 'e' ), X( 'f', 'j' ) ) ), X( ->( *( 'd', 'm' ), 'n' ), ->( *( 'g', ->( 'h', 'p' ) ), ->( *( X( 'i', 'o' ), 'k' ), 'l' ) ) ) ) )"
log_10_1692952190.xes.gz,drift_1,change_info_1,process_tree_after,"+( 'a', ->( *( 'b', ->( *( ->( 'c', 'q' ), 'e' ), X( 'f', 'n' ) ) ), X( ->( *( 'd', 'm' ), 'j' ), ->( *( 'Random activity 1', ->( 'h', 'p' ) ), ->( *( X( 'i', 'o' ), 'k' ), 'l' ) ) ) ) )"
log_10_1692952190.xes.gz,drift_1,change_info_1,activities_deleted,[g]
log_10_1692952190.xes.gz,drift_1,change_info_1,activities_added,[Random activity 1]
log_10_1692952190.xes.gz,drift_1,change_info_1,activities_moved,"[n, j]"
log_10_1692952190.xes.gz,drift_1,change_info_1,change_start,2021-04-13 09:30:15.846772
log_10_1692952190.xes.gz,drift_1,change_info_1,change_end,2021-12-17 08:13:07.617905
log_10_1692952190.xes.gz,drift_1,change_info_2,change_type,sudden
log_10_1692952190.xes.gz,drift_1,change_info_2,change_trace_index,[2818]
log_10_1692952190.xes.gz,drift_1,change_info_2,process_tree_before,"+( 'a', ->( *( 'b', ->( *( ->( 'c', 'q' ), 'e' ), X( 'f', 'n' ) ) ), X( ->( *( 'd', 'm' ), 'j' ), ->( *( 'Random activity 1', ->( 'h', 'p' ) ), ->( *( X( 'i', 'o' ), 'k' ), 'l' ) ) ) ) )"
log_10_1692952190.xes.gz,drift_1,change_info_2,process_tree_after,"+( 'a', ->( *( 'b', ->( *( ->( 'c', 'q' ), 'e' ), X( 'f', 'j' ) ) ), X( ->( *( 'd', 'm' ), 'n' ), ->( *( 'g', ->( 'h', 'p' ) ), ->( *( X( 'i', 'o' ), 'k' ), 'l' ) ) ) ) )"
log_10_1692952190.xes.gz,drift_1,change_info_2,activities_deleted,[Random activity 1]
log_10_1692952190.xes.gz,drift_1,change_info_2,activities_added,[g]
log_10_1692952190.xes.gz,drift_1,change_info_2,activities_moved,"[n, j]"
log_10_1692952190.xes.gz,drift_1,change_info_2,change_start,2023-08-02 01:22:06.424555
log_10_1692952190.xes.gz,drift_1,change_info_2,change_end,2023-08-02 01:22:06.424555
log_10_1692952190.xes.gz,drift_1,change_info_3,change_type,sudden
log_10_1692952190.xes.gz,drift_1,change_info_3,change_trace_index,[4306]
log_10_1692952190.xes.gz,drift_1,change_info_3,process_tree_before,"+( 'a', ->( *( 'b', ->( *( ->( 'c', 'q' ), 'e' ), X( 'f', 'j' ) ) ), X( ->( *( 'd', 'm' ), 'n' ), ->( *( 'g', ->( 'h', 'p' ) ), ->( *( X( 'i', 'o' ), 'k' ), 'l' ) ) ) ) )"
log_10_1692952190.xes.gz,drift_1,change_info_3,process_tree_after,"+( 'a', ->( *( 'b', ->( *( ->( 'c', 'q' ), 'e' ), X( 'f', 'n' ) ) ), X( ->( *( 'd', 'm' ), 'j' ), ->( *( 'Random activity 1', ->( 'h', 'p' ) ), ->( *( X( 'i', 'o' ), 'k' ), 'l' ) ) ) ) )"
log_10_1692952190.xes.gz,drift_1,change_info_3,activities_deleted,[g]
log_10_1692952190.xes.gz,drift_1,change_info_3,activities_added,[Random activity 1]
log_10_1692952190.xes.gz,drift_1,change_info_3,activities_moved,"[n, j]"
log_10_1692952190.xes.gz,drift_1,change_info_3,change_start,2025-07-22 02:11:34.620599
log_10_1692952190.xes.gz,drift_1,change_info_3,change_end,2025-07-22 02:11:34.620599
log_10_1692952190.xes.gz,drift_2,log_id,1,log_10_1692952190.xes.gz
log_10_1692952190.xes.gz,drift_2,drift_id,1,2
log_10_1692952190.xes.gz,drift_2,process_perspective,1,control-flow
log_10_1692952190.xes.gz,drift_2,process_complexity,1,complex
log_10_1692952190.xes.gz,drift_2,drift_type,1,gradual
log_10_1692952190.xes.gz,drift_2,process_trees_1,0,"+( 'a', ->( *( 'b', ->( *( ->( 'c', 'q' ), 'e' ), X( 'f', 'j' ) ) ), X( ->( *( 'd', 'm' ), 'n' ), ->( *( 'g', ->( 'h', 'p' ) ), ->( *( X( 'i', 'o' ), 'k' ), 'l' ) ) ) ) )"
log_10_1692952190.xes.gz,drift_2,process_trees_2,1,"+( 'a', ->( *( 'b', *tau* ), X( ->( *( 'd', 'm', ->( *( ->( 'c', 'q' ), 'e' ), X( 'f', 'j' ) ) ), 'n' ), ->( *( 'g', ->( 'h', 'p' ) ), ->( *( X( 'i', 'o' ), 'k' ), 'l' ) ) ) ) )"
log_10_1692952190.xes.gz,drift_2,change_info_1,change_type,gradual
log_10_1692952190.xes.gz,drift_2,change_info_1,change_trace_index,"[5516, 6341]"
log_10_1692952190.xes.gz,drift_2,change_info_1,process_tree_before,"+( 'a', ->( *( 'b', ->( *( ->( 'c', 'q' ), 'e' ), X( 'f', 'j' ) ) ), X( ->( *( 'd', 'm' ), 'n' ), ->( *( 'g', ->( 'h', 'p' ) ), ->( *( X( 'i', 'o' ), 'k' ), 'l' ) ) ) ) )"
log_10_1692952190.xes.gz,drift_2,change_info_1,process_tree_after,"+( 'a', ->( *( 'b', *tau* ), X( ->( *( 'd', 'm', ->( *( ->( 'c', 'q' ), 'e' ), X( 'f', 'j' ) ) ), 'n' ), ->( *( 'g', ->( 'h', 'p' ) ), ->( *( X( 'i', 'o' ), 'k' ), 'l' ) ) ) ) )"
log_10_1692952190.xes.gz,drift_2,change_info_1,activities_deleted,[]
log_10_1692952190.xes.gz,drift_2,change_info_1,activities_added,[]
log_10_1692952190.xes.gz,drift_2,change_info_1,activities_moved,"[e, f, j, c, q]"
log_10_1692952190.xes.gz,drift_2,change_info_1,change_start,2027-01-10 13:57:09.066115
log_10_1692952190.xes.gz,drift_2,change_info_1,change_end,2028-01-20 16:45:37.946495
log_11_1692952195.xes.gz,drift_1,log_id,1,log_11_1692952195.xes.gz
log_11_1692952195.xes.gz,drift_1,drift_id,1,1
log_11_1692952195.xes.gz,drift_1,process_perspective,1,control-flow
log_11_1692952195.xes.gz,drift_1,process_complexity,1,simple
log_11_1692952195.xes.gz,drift_1,drift_type,1,gradual
log_11_1692952195.xes.gz,drift_1,process_trees_1,0,"->( X( ->( *( ->( 'a', 'f' ), 'd' ), 'e' ), 'c' ), 'b' )"
log_11_1692952195.xes.gz,drift_1,process_trees_2,1,"->( X( ->( *( ->( 'd', 'f' ), 'a' ), 'e' ), 'c' ), 'b' )"
log_11_1692952195.xes.gz,drift_1,change_info_1,change_type,gradual
log_11_1692952195.xes.gz,drift_1,change_info_1,change_trace_index,"[1228, 1853]"
log_11_1692952195.xes.gz,drift_1,change_info_1,process_tree_before,"->( X( ->( *( ->( 'a', 'f' ), 'd' ), 'e' ), 'c' ), 'b' )"
log_11_1692952195.xes.gz,drift_1,change_info_1,process_tree_after,"->( X( ->( *( ->( 'd', 'f' ), 'a' ), 'e' ), 'c' ), 'b' )"
log_11_1692952195.xes.gz,drift_1,change_info_1,activities_deleted,[]
log_11_1692952195.xes.gz,drift_1,change_info_1,activities_added,[]
log_11_1692952195.xes.gz,drift_1,change_info_1,activities_moved,"[a, d]"
log_11_1692952195.xes.gz,drift_1,change_info_1,change_start,2021-07-20 09:17:43.657477
log_11_1692952195.xes.gz,drift_1,change_info_1,change_end,2022-06-07 14:11:51.309182
log_12_1692952196.xes.gz,drift_1,log_id,1,log_12_1692952196.xes.gz
log_12_1692952196.xes.gz,drift_1,drift_id,1,1
log_12_1692952196.xes.gz,drift_1,process_perspective,1,control-flow
log_12_1692952196.xes.gz,drift_1,process_complexity,1,middle
log_12_1692952196.xes.gz,drift_1,drift_type,1,recurring
log_12_1692952196.xes.gz,drift_1,process_trees_1,0,"->( +( ->( X( 'a', +( 'j', 'k' ) ), 'g' ), 'e' ), X( X( X( X( 'b', 'i' ), 'f' ), 'd' ), X( 'c', 'h' ) ) )"
log_12_1692952196.xes.gz,drift_1,process_trees_2,1,"->( +( ->( X( 'a', +( *tau*, 'k' ) ), 'g' ), 'e' ), X( X( *tau*, 'd' ), X( 'c', 'h' ) ) )"
log_12_1692952196.xes.gz,drift_1,process_trees_3,2,"->( +( ->( X( 'a', +( 'j', 'k' ) ), 'g' ), 'e' ), X( X( X( X( 'b', 'i' ), 'f' ), 'd' ), X( 'c', 'h' ) ) )"
log_12_1692952196.xes.gz,drift_1,process_trees_4,3,"->( +( ->( X( 'a', +( *tau*, 'k' ) ), 'g' ), 'e' ), X( X( *tau*, 'd' ), X( 'c', 'h' ) ) )"
log_12_1692952196.xes.gz,drift_1,change_info_1,change_type,gradual
log_12_1692952196.xes.gz,drift_1,change_info_1,change_trace_index,"[1187, 2142]"
log_12_1692952196.xes.gz,drift_1,change_info_1,process_tree_before,"->( +( ->( X( 'a', +( 'j', 'k' ) ), 'g' ), 'e' ), X( X( X( X( 'b', 'i' ), 'f' ), 'd' ), X( 'c', 'h' ) ) )"
log_12_1692952196.xes.gz,drift_1,change_info_1,process_tree_after,"->( +( ->( X( 'a', +( *tau*, 'k' ) ), 'g' ), 'e' ), X( X( *tau*, 'd' ), X( 'c', 'h' ) ) )"
log_12_1692952196.xes.gz,drift_1,change_info_1,activities_deleted,"[f, b, i, j]"
log_12_1692952196.xes.gz,drift_1,change_info_1,activities_added,[]
log_12_1692952196.xes.gz,drift_1,change_info_1,activities_moved,[]
log_12_1692952196.xes.gz,drift_1,change_info_1,change_start,2021-07-26 15:07:34.018996
log_12_1692952196.xes.gz,drift_1,change_info_1,change_end,2022-09-13 10:32:12.386979
log_12_1692952196.xes.gz,drift_1,change_info_2,change_type,gradual
log_12_1692952196.xes.gz,drift_1,change_info_2,change_trace_index,"[3311, 3901]"
log_12_1692952196.xes.gz,drift_1,change_info_2,process_tree_before,"->( +( ->( X( 'a', +( *tau*, 'k' ) ), 'g' ), 'e' ), X( X( *tau*, 'd' ), X( 'c', 'h' ) ) )"
log_12_1692952196.xes.gz,drift_1,change_info_2,process_tree_after,"->( +( ->( X( 'a', +( 'j', 'k' ) ), 'g' ), 'e' ), X( X( X( X( 'b', 'i' ), 'f' ), 'd' ), X( 'c', 'h' ) ) )"
log_12_1692952196.xes.gz,drift_1,change_info_2,activities_deleted,[]
log_12_1692952196.xes.gz,drift_1,change_info_2,activities_added,"[f, b, i, j]"
log_12_1692952196.xes.gz,drift_1,change_info_2,activities_moved,[]
log_12_1692952196.xes.gz,drift_1,change_info_2,change_start,2024-03-31 22:08:19.747413
log_12_1692952196.xes.gz,drift_1,change_info_2,change_end,2024-12-17 14:53:52.040152
log_12_1692952196.xes.gz,drift_1,change_info_3,change_type,gradual
log_12_1692952196.xes.gz,drift_1,change_info_3,change_trace_index,"[5376, 6349]"
log_12_1692952196.xes.gz,drift_1,change_info_3,process_tree_before,"->( +( ->( X( 'a', +( 'j', 'k' ) ), 'g' ), 'e' ), X( X( X( X( 'b', 'i' ), 'f' ), 'd' ), X( 'c', 'h' ) ) )"
log_12_1692952196.xes.gz,drift_1,change_info_3,process_tree_after,"->( +( ->( X( 'a', +( *tau*, 'k' ) ), 'g' ), 'e' ), X( X( *tau*, 'd' ), X( 'c', 'h' ) ) )"
